experiment,run_id,run_name,meter_urn,val_auc,val_f1,val_precision,val_recall,val_mae,val_mape,test_mae,test_mape,artifacts
647500970444605053,9eaed4b4530f423dbc4a0a277296ede1,9eaed4b4530f423dbc4a0a277296ede1,H1.K11,0.5843858029433691,0.40460010454783063,0.3552088113813676,0.46994535519125685,1268.2356015678224,39.10897723142372,2268.378684073614,39.272962207757246,
647500970444605053,a276fb0c07474e16acd0932ebc4e555c,a276fb0c07474e16acd0932ebc4e555c,H1.Z16,0.6974432988427102,0.2723781388478582,0.26524741081703107,0.2799028536733455,638.748207689452,68.09652472091481,792.5758833607198,42.992993545573114,
647500970444605053,b27d5ef80bef4d0dabd70899ebd8b51d,b27d5ef80bef4d0dabd70899ebd8b51d,H1.W12,0.20179198901763226,0.14242526032919045,0.1593984962406015,0.12871888281724347,14546.29933378651,541.6200550247837,37860.307182675766,2408.6071239187677,
647500970444605053,b552db763f21480aab6d843fb550c108,b552db763f21480aab6d843fb550c108,H1.Z25,0.5883534721975986,0.3605412483631602,0.28143100511073255,0.5015179113539769,1160.6102535032423,79.61089266472918,436.9331609597397,134.33689881625762,
647500970444605053,b5ffc373bf604a2db099e077dea37471,b5ffc373bf604a2db099e077dea37471,H1.Z18,0.4660504843964841,0.28024369016536116,0.2683333333333333,0.29326047358834245,443.39965635357146,29.190045093404848,269.61089108090516,216.51351061704767,
647500970444605053,b806fc59f1474449a667f48f7db15c59,b806fc59f1474449a667f48f7db15c59,H1.Z29,0.23327865788182311,0.32608111737845824,0.2923892100192678,0.36854887674559805,51050.069926389995,27.237963308577278,70123.27756784907,174.01355624820158,
647500970444605053,b93b482e3b374013a4e58ed16c21e0bb,b93b482e3b374013a4e58ed16c21e0bb,H2.T.Z34,0.4657715476654808,0.35657319269359405,0.309375,0.4207650273224044,1641.9520447722084,2.155909983187747,2128.422150822779,2.717615811227642,
647500970444605053,bb0ea36458de4688b945af93a2765bfe,bb0ea36458de4688b945af93a2765bfe,H1.K15,0.5629476415794333,0.3706088992974239,0.3578292820802713,0.3843351548269581,1007.4639565191201,31.558177001270167,1092.3298533035834,49.97044852212117,
647500970444605053,bea48f73589c4abf9e393420f431f489,bea48f73589c4abf9e393420f431f489,H1.Z310,0.6640648330910366,0.3756955263743601,0.2965565706254392,0.5124468731026108,10940.782965557073,,10501.949351358535,,
647500970444605053,c21f4882cdab47739a603e0f118fd056,c21f4882cdab47739a603e0f118fd056,H1.Z21,0.410942619667666,0.20480737569970364,0.2237410071942446,0.18882817243472982,134.53531601089387,614.1234806350242,131.33344108968592,1358.7079078938352,
647500970444605053,c6a57c8094594b09952a289d7f5249e0,c6a57c8094594b09952a289d7f5249e0,H1.Z14,0.6471040615236722,0.3812124522119061,0.34640198511166254,0.4238008500303582,631.3741382816107,6.699621263189591,515.6271469353185,15.231227099003378,
647500970444605053,c6fac753094b4b139ba7426ef1d0e59a,c6fac753094b4b139ba7426ef1d0e59a,H1.Z27,0.5149670218163369,0.2713335261787677,0.2591160220994475,0.2847601700060716,5613.982454765318,80.41586966005903,5971.120232356824,97.69781462209164,
647500970444605053,e76a69ee00fb485ab5f0a32152d9befd,e76a69ee00fb485ab5f0a32152d9befd,H1.Z22,0.4098773019831561,0.22526041666666666,0.24280701754385964,0.2100789313904068,141.51990734888457,40.92551887143532,119.57810322287634,32.711383207614894,
647500970444605053,eaf01956f0f34d46a8447f60c82cc83e,eaf01956f0f34d46a8447f60c82cc83e,H2.T.Z33,0.5431946135268555,0.30355809902960934,0.2571669477234401,0.37037037037037035,8028.014833130173,53.47464674704797,8962.04016415345,37.24348362567049,
647500970444605053,ece887f0e11b4d52974fe5414ed77e94,ece887f0e11b4d52974fe5414ed77e94,H1.Z23,0.46113853638762925,0.1821390751853159,0.2175379426644182,0.15664845173041894,1150.6053134747892,112.49369813129486,808.6633869483768,1384.1873224139429,
647500970444605053,f1bd5029453b4ecd82e83be153afc3e5,f1bd5029453b4ecd82e83be153afc3e5,H2.K21,0.6776525801866495,0.45770120853689894,0.39696699375557537,0.5403764420157863,2347.837481107053,136.44811194830226,1909.94659187417,75.86719404615094,
647500970444605053,f3e348386ad142c18c596093ece04b4c,f3e348386ad142c18c596093ece04b4c,H2.Z35,0.45801967178094444,0.32249758609591245,0.34315068493150686,0.30418943533697634,245.30582106231157,,276.7238163082687,,
